-0.5 	0 	0 	0
-0.489899 	4.93815e-11 	-2.77148e-09 	0.0227147
-0.479798 	8.76943e-11 	-5.53984e-09 	0.0454287
-0.469697 	1.26007e-10 	-8.3082e-09 	0.0681426
-0.459596 	1.6432e-10 	-1.10766e-08 	0.0908566
-0.449495 	1.37741e-10 	-1.08169e-08 	0.0992854
-0.439394 	7.44386e-11 	-8.84371e-09 	0.09963
-0.429293 	1.11363e-11 	-6.87049e-09 	0.0999746
-0.419192 	-5.2166e-11 	-4.89727e-09 	0.100319
-0.409091 	-1.15468e-10 	-2.92405e-09 	0.100664
-0.39899 	-4.61818e-11 	-9.96486e-09 	0.100778
-0.388889 	7.85599e-11 	-2.0238e-08 	0.100809
-0.378788 	2.03302e-10 	-3.05111e-08 	0.100841
-0.368687 	3.28044e-10 	-4.07842e-08 	0.100872
-0.358586 	4.52785e-10 	-5.10573e-08 	0.100903
-0.348485 	4.77773e-10 	-4.58397e-08 	0.100911
-0.338384 	4.8319e-10 	-3.7583e-08 	0.100915
-0.328283 	4.88606e-10 	-2.93263e-08 	0.100919
-0.318182 	4.94023e-10 	-2.10696e-08 	0.100923
-0.308081 	4.9944e-10 	-1.28129e-08 	0.100928
-0.29798 	4.67053e-10 	-4.38926e-09 	0.100928
-0.287879 	4.24573e-10 	4.07076e-09 	0.100929
-0.277778 	3.82094e-10 	1.25308e-08 	0.100929
-0.267677 	3.39615e-10 	2.09908e-08 	0.10093
-0.257576 	2.97136e-10 	2.94508e-08 	0.10093
-0.247475 	2.54656e-10 	3.79108e-08 	0.100931
-0.237374 	2.12177e-10 	4.63708e-08 	0.100931
-0.227273 	1.69698e-10 	5.48308e-08 	0.100932
-0.217172 	1.27219e-10 	6.32909e-08 	0.100932
-0.207071 	8.47394e-11 	7.17509e-08 	0.100932
-0.19697 	6.60617e-11 	6.69476e-08 	0.100933
-0.186869 	5.12692e-11 	5.97041e-08 	0.100933
-0.176768 	3.64766e-11 	5.24607e-08 	0.100933
-0.166667 	2.16841e-11 	4.52172e-08 	0.100933
-0.156566 	6.89155e-12 	3.79737e-08 	0.100933
-0.146465 	-7.90099e-12 	3.07303e-08 	0.100933
-0.136364 	-2.26935e-11 	2.34868e-08 	0.100933
-0.126263 	-3.74861e-11 	1.62433e-08 	0.100933
-0.116162 	-5.22786e-11 	8.99986e-09 	0.100933
-0.106061 	-6.70712e-11 	1.75639e-09 	0.100933
-0.0959596 	-5.41526e-11 	-3.34096e-10 	0.100933
-0.0858586 	-2.96947e-11 	-2.78822e-10 	0.100933
-0.0757576 	-5.23685e-12 	-2.23548e-10 	0.100933
-0.0656566 	1.9221e-11 	-1.68274e-10 	0.100933
-0.0555556 	4.36789e-11 	-1.13e-10 	0.100933
-0.0454545 	6.81367e-11 	-5.77261e-11 	0.100933
-0.0353535 	9.25946e-11 	-2.45212e-12 	0.100933
-0.0252525 	1.17052e-10 	5.28218e-11 	0.100933
-0.0151515 	1.4151e-10 	1.08096e-10 	0.100933
-0.00505051 	1.65968e-10 	1.6337e-10 	0.100933
0.00505051 	1.8466e-10 	2.12319e-10 	0.100933
0.0151515 	1.97593e-10 	2.43357e-10 	0.100933
0.0252525 	2.10527e-10 	2.74396e-10 	0.100933
0.0353535 	2.2346e-10 	3.05435e-10 	0.100933
0.0454545 	2.36393e-10 	3.36473e-10 	0.100933
0.0555556 	2.49326e-10 	3.67512e-10 	0.100933
0.0656566 	2.6226e-10 	3.9855e-10 	0.100933
0.0757576 	2.75193e-10 	4.29589e-10 	0.100933
0.0858586 	2.88126e-10 	4.60628e-10 	0.100933
0.0959596 	3.0106e-10 	4.91666e-10 	0.100933
0.106061 	3.04483e-10 	-1.59736e-09 	0.100933
0.116162 	2.84925e-10 	-8.80937e-09 	0.100933
0.126263 	2.65367e-10 	-1.60214e-08 	0.100933
0.136364 	2.45809e-10 	-2.32334e-08 	0.100933
0.146465 	2.26251e-10 	-3.04454e-08 	0.100933
0.156566 	2.06692e-10 	-3.76574e-08 	0.100933
0.166667 	1.87134e-10 	-4.48694e-08 	0.100933
0.176768 	1.67576e-10 	-5.20814e-08 	0.100933
0.186869 	1.48018e-10 	-5.92934e-08 	0.100933
0.19697 	1.2846e-10 	-6.65054e-08 	0.100933
0.207071 	1.01519e-10 	-7.13236e-08 	0.100932
0.217172 	3.31926e-11 	-6.3061e-08 	0.100932
0.227273 	-3.5134e-11 	-5.47985e-08 	0.100932
0.237374 	-1.03461e-10 	-4.65359e-08 	0.100931
0.247475 	-1.71787e-10 	-3.82734e-08 	0.100931
0.257576 	-2.40114e-10 	-3.00109e-08 	0.10093
0.267677 	-3.0844e-10 	-2.17483e-08 	0.10093
0.277778 	-3.76767e-10 	-1.34858e-08 	0.100929
0.287879 	-4.45094e-10 	-5.22323e-09 	0.100929
0.29798 	-5.1342e-10 	3.03932e-09 	0.100928
0.308081 	-5.56128e-10 	1.1265e-08 	0.100928
0.318182 	-3.50755e-10 	1.93233e-08 	0.100923
0.328283 	-1.45381e-10 	2.73817e-08 	0.100919
0.338384 	5.99922e-11 	3.544e-08 	0.100915
0.348485 	2.65366e-10 	4.34983e-08 	0.100911
0.358586 	4.47774e-10 	4.85018e-08 	0.100903
