0 	8.02601e-05
0.010101 	7.45449e-05
0.020202 	6.883e-05
0.030303 	6.31152e-05
0.040404 	5.74003e-05
0.0505051 	5.16935e-05
0.0606061 	4.59911e-05
0.0707071 	4.02887e-05
0.0808081 	3.45864e-05
0.0909091 	2.8884e-05
0.10101 	2.71719e-05
0.111111 	2.69006e-05
0.121212 	2.66294e-05
0.131313 	2.63581e-05
0.141414 	2.60869e-05
0.151515 	2.61543e-05
0.161616 	2.62881e-05
0.171717 	2.64219e-05
0.181818 	2.65558e-05
0.191919 	2.66896e-05
0.20202 	2.67711e-05
0.212121 	2.68459e-05
0.222222 	2.69207e-05
0.232323 	2.69955e-05
0.242424 	2.70703e-05
0.252525 	2.71451e-05
0.262626 	2.72199e-05
0.272727 	2.72947e-05
0.282828 	2.73695e-05
0.292929 	2.74443e-05
0.30303 	2.7469e-05
0.313131 	2.74845e-05
0.323232 	2.75e-05
0.333333 	2.75156e-05
0.343434 	2.75311e-05
0.353535 	2.75466e-05
0.363636 	2.75621e-05
0.373737 	2.75776e-05
0.383838 	2.75931e-05
0.393939 	2.76086e-05
0.40404 	2.76147e-05
0.414141 	2.76169e-05
0.424242 	2.76191e-05
0.434343 	2.76213e-05
0.444444 	2.76235e-05
0.454545 	2.76257e-05
0.464646 	2.76279e-05
0.474747 	2.76301e-05
0.484848 	2.76323e-05
0.494949 	2.76345e-05
0.505051 	2.76345e-05
0.515152 	2.76323e-05
0.525253 	2.76301e-05
0.535354 	2.76279e-05
0.545455 	2.76257e-05
0.555556 	2.76235e-05
0.565657 	2.76213e-05
0.575758 	2.76191e-05
0.585859 	2.76169e-05
0.59596 	2.76147e-05
0.606061 	2.76086e-05
0.616162 	2.75931e-05
0.626263 	2.75776e-05
0.636364 	2.75621e-05
0.646465 	2.75466e-05
0.656566 	2.75311e-05
0.666667 	2.75156e-05
0.676768 	2.75001e-05
0.686869 	2.74845e-05
0.69697 	2.7469e-05
0.707071 	2.74444e-05
0.717172 	2.73696e-05
0.727273 	2.72947e-05
0.737374 	2.72199e-05
0.747475 	2.71451e-05
0.757576 	2.70703e-05
0.767677 	2.69955e-05
0.777778 	2.69207e-05
0.787879 	2.68459e-05
0.79798 	2.67711e-05
0.808081 	2.66896e-05
0.818182 	2.65558e-05
0.828283 	2.64219e-05
0.838384 	2.62881e-05
0.848485 	2.61543e-05
0.858586 	2.60871e-05
0.868687 	2.63584e-05
0.878788 	2.66297e-05
0.888889 	2.6901e-05
0.89899 	2.71723e-05
0.909091 	2.88868e-05
0.919192 	3.45897e-05
0.929293 	4.02925e-05
0.939394 	4.59953e-05
0.949495 	5.16981e-05
0.959596 	5.74054e-05
0.969697 	6.31205e-05
0.979798 	6.88356e-05
0.989899 	7.45507e-05
0.999994 	8.02633e-05
