-0.5 	0 	0 	0
-0.489899 	2.81829e-10 	-1.1574e-08 	0.0217007
-0.479798 	5.2554e-10 	-2.31401e-08 	0.0434012
-0.469697 	7.6925e-10 	-3.47061e-08 	0.0651018
-0.459596 	1.01296e-09 	-4.62722e-08 	0.0868023
-0.449495 	1.1651e-09 	-4.9375e-08 	0.0955368
-0.439394 	1.26542e-09 	-4.76882e-08 	0.0969335
-0.429293 	1.36573e-09 	-4.60013e-08 	0.0983301
-0.419192 	1.46605e-09 	-4.43145e-08 	0.0997268
-0.409091 	1.56637e-09 	-4.26277e-08 	0.101123
-0.39899 	1.6593e-09 	-5.65994e-08 	0.101711
-0.388889 	1.80153e-09 	-7.61399e-08 	0.102006
-0.378788 	1.94376e-09 	-9.56804e-08 	0.102301
-0.368687 	2.08599e-09 	-1.15221e-07 	0.102596
-0.358586 	2.22821e-09 	-1.34761e-07 	0.102892
-0.348485 	2.16898e-09 	-1.16657e-07 	0.102994
-0.338384 	2.07023e-09 	-9.11665e-08 	0.103059
-0.328283 	1.97148e-09 	-6.56761e-08 	0.103124
-0.318182 	1.87272e-09 	-4.01858e-08 	0.103189
-0.308081 	1.77397e-09 	-1.46954e-08 	0.103254
-0.29798 	1.62167e-09 	4.47925e-09 	0.103275
-0.287879 	1.45809e-09 	2.28852e-08 	0.103292
-0.277778 	1.29451e-09 	4.12912e-08 	0.103308
-0.267677 	1.13094e-09 	5.96972e-08 	0.103324
-0.257576 	9.67357e-10 	7.81032e-08 	0.103341
-0.247475 	8.03778e-10 	9.65092e-08 	0.103357
-0.237374 	6.402e-10 	1.14915e-07 	0.103373
-0.227273 	4.76621e-10 	1.33321e-07 	0.10339
-0.217172 	3.13043e-10 	1.51727e-07 	0.103406
-0.207071 	1.49464e-10 	1.70133e-07 	0.103422
-0.19697 	8.62377e-11 	1.58573e-07 	0.103427
-0.186869 	2.75594e-11 	1.41487e-07 	0.10343
-0.176768 	-3.1119e-11 	1.244e-07 	0.103432
-0.166667 	-8.97974e-11 	1.07313e-07 	0.103435
-0.156566 	-1.48476e-10 	9.02266e-08 	0.103437
-0.146465 	-2.07154e-10 	7.314e-08 	0.10344
-0.136364 	-2.65832e-10 	5.60534e-08 	0.103443
-0.126263 	-3.24511e-10 	3.89668e-08 	0.103445
-0.116162 	-3.83189e-10 	2.18802e-08 	0.103448
-0.106061 	-4.41868e-10 	4.79353e-09 	0.10345
-0.0959596 	-4.14968e-10 	-1.64046e-10 	0.103451
-0.0858586 	-3.52433e-10 	-7.09431e-11 	0.103452
-0.0757576 	-2.89898e-10 	2.21598e-11 	0.103452
-0.0656566 	-2.27363e-10 	1.15263e-10 	0.103452
-0.0555556 	-1.64827e-10 	2.08366e-10 	0.103453
-0.0454545 	-1.02292e-10 	3.01469e-10 	0.103453
-0.0353535 	-3.97572e-11 	3.94572e-10 	0.103454
-0.0252525 	2.2778e-11 	4.87675e-10 	0.103454
-0.0151515 	8.53131e-11 	5.80777e-10 	0.103454
-0.00505051 	1.47848e-10 	6.7388e-10 	0.103455
0.00505051 	1.84412e-10 	7.83922e-10 	0.103455
0.0151515 	1.94969e-10 	8.83889e-10 	0.103454
0.0252525 	2.05527e-10 	9.83856e-10 	0.103454
0.0353535 	2.16084e-10 	1.08382e-09 	0.103454
0.0454545 	2.26641e-10 	1.18379e-09 	0.103453
0.0555556 	2.37199e-10 	1.28376e-09 	0.103453
0.0656566 	2.47756e-10 	1.38373e-09 	0.103452
0.0757576 	2.58313e-10 	1.48369e-09 	0.103452
0.0858586 	2.68871e-10 	1.58366e-09 	0.103452
0.0959596 	2.79428e-10 	1.68363e-09 	0.103451
0.106061 	2.57303e-10 	-3.18883e-09 	0.10345
0.116162 	1.56205e-10 	-2.00767e-08 	0.103448
0.126263 	5.51069e-11 	-3.69647e-08 	0.103445
0.136364 	-4.59913e-11 	-5.38526e-08 	0.103443
0.146465 	-1.4709e-10 	-7.07405e-08 	0.10344
0.156566 	-2.48188e-10 	-8.76284e-08 	0.103437
0.166667 	-3.49286e-10 	-1.04516e-07 	0.103435
0.176768 	-4.50384e-10 	-1.21404e-07 	0.103432
0.186869 	-5.51482e-10 	-1.38292e-07 	0.10343
0.19697 	-6.52581e-10 	-1.5518e-07 	0.103427
0.207071 	-7.50721e-10 	-1.66753e-07 	0.103422
0.217172 	-7.40137e-10 	-1.49375e-07 	0.103406
0.227273 	-7.29553e-10 	-1.31998e-07 	0.10339
0.237374 	-7.1897e-10 	-1.14621e-07 	0.103373
0.247475 	-7.08386e-10 	-9.72436e-08 	0.103357
0.257576 	-6.97802e-10 	-7.98664e-08 	0.103341
0.267677 	-6.87219e-10 	-6.24891e-08 	0.103324
0.277778 	-6.76635e-10 	-4.51119e-08 	0.103308
0.287879 	-6.66052e-10 	-2.77347e-08 	0.103292
0.29798 	-6.55468e-10 	-1.03574e-08 	0.103275
0.308081 	-6.15527e-10 	7.83512e-09 	0.103254
0.318182 	-2.98572e-10 	3.27141e-08 	0.103189
0.328283 	1.83826e-11 	5.75931e-08 	0.103124
0.338384 	3.35338e-10 	8.2472e-08 	0.103059
0.348485 	6.52293e-10 	1.07351e-07 	0.102994
0.358586 	9.70579e-10 	1.25e-07 	0.102891
0.368687 	1.29564e-09 	1.0588e-07 	0.102596
0.378788 	1.6207e-09 	8.67602e-08 	0.102301
0.388889 	1.94576e-09 	6.76401e-08 	0.102006
0.39899 	2.27082e-09 	4.852e-08 	0.101711
0.409091 	2.447e-09 	3.49713e-08 	0.101122
0.419192 	2.07909e-09 	3.70486e-08 	0.0997258
0.429293 	1.71117e-09 	3.91259e-08 	0.0983291
0.439394 	1.34326e-09 	4.12032e-08 	0.0969324
0.449495 	9.75345e-10 	4.32805e-08 	0.0955358
0.459596 	6.81887e-10 	4.09056e-08 	0.0867913
0.469697 	5.19716e-10 	3.06801e-08 	0.0650908
0.479798 	3.57544e-10 	2.04546e-08 	0.0433903
0.489899 	1.95372e-10 	1.02291e-08 	0.0216899
0.499994 	0 	0 	0
