0 	4.78247e-05
0.010101 	4.65148e-05
0.020202 	4.52053e-05
0.030303 	4.38958e-05
0.040404 	4.25863e-05
0.0505051 	4.13182e-05
0.0606061 	4.00735e-05
0.0707071 	3.88288e-05
0.0808081 	3.75841e-05
0.0909091 	3.63394e-05
0.10101 	3.59981e-05
0.111111 	3.59834e-05
0.121212 	3.59687e-05
0.131313 	3.5954e-05
0.141414 	3.59393e-05
0.151515 	3.59385e-05
0.161616 	3.59404e-05
0.171717 	3.59424e-05
0.181818 	3.59444e-05
0.191919 	3.59463e-05
0.20202 	3.59467e-05
0.212121 	3.59469e-05
0.222222 	3.59471e-05
0.232323 	3.59473e-05
0.242424 	3.59474e-05
0.252525 	3.59476e-05
0.262626 	3.59478e-05
0.272727 	3.5948e-05
0.282828 	3.59482e-05
0.292929 	3.59484e-05
0.30303 	3.59484e-05
0.313131 	3.59484e-05
0.323232 	3.59484e-05
0.333333 	3.59484e-05
0.343434 	3.59484e-05
0.353535 	3.59484e-05
0.363636 	3.59484e-05
0.373737 	3.59484e-05
0.383838 	3.59484e-05
0.393939 	3.59484e-05
0.40404 	3.59484e-05
0.414141 	3.59484e-05
0.424242 	3.59484e-05
0.434343 	3.59484e-05
0.444444 	3.59484e-05
0.454545 	3.59484e-05
0.464646 	3.59484e-05
0.474747 	3.59484e-05
0.484848 	3.59484e-05
0.494949 	3.59484e-05
0.505051 	3.59485e-05
0.515152 	3.59485e-05
0.525253 	3.59485e-05
0.535354 	3.59485e-05
0.545455 	3.59485e-05
0.555556 	3.59485e-05
0.565657 	3.59485e-05
0.575758 	3.59485e-05
0.585859 	3.59485e-05
0.59596 	3.59485e-05
0.606061 	3.59485e-05
0.616162 	3.59485e-05
0.626263 	3.59485e-05
0.636364 	3.59484e-05
0.646465 	3.59484e-05
0.656566 	3.59484e-05
0.666667 	3.59484e-05
0.676768 	3.59484e-05
0.686869 	3.59484e-05
0.69697 	3.59484e-05
0.707071 	3.59484e-05
0.717172 	3.59482e-05
0.727273 	3.5948e-05
0.737374 	3.59478e-05
0.747475 	3.59476e-05
0.757576 	3.59474e-05
0.767677 	3.59472e-05
0.777778 	3.5947e-05
0.787879 	3.59468e-05
0.79798 	3.59466e-05
0.808081 	3.59462e-05
0.818182 	3.59442e-05
0.828283 	3.59423e-05
0.838384 	3.59403e-05
0.848485 	3.59384e-05
0.858586 	3.59391e-05
0.868687 	3.59539e-05
0.878788 	3.59686e-05
0.888889 	3.59834e-05
0.89899 	3.59981e-05
0.909091 	3.63399e-05
0.919192 	3.75845e-05
0.929293 	3.88291e-05
0.939394 	4.00738e-05
0.949495 	4.13184e-05
0.959596 	4.25865e-05
0.969697 	4.38959e-05
0.979798 	4.52053e-05
0.989899 	4.65147e-05
0.999994 	4.78238e-05
