-0.5 	0 	0 	0
-0.489899 	2.17288e-10 	-9.64064e-09 	0.0218452
-0.479798 	4.00535e-10 	-1.92749e-08 	0.0436903
-0.469697 	5.83783e-10 	-2.89091e-08 	0.0655353
-0.459596 	7.67031e-10 	-3.85434e-08 	0.0873803
-0.449495 	9.93043e-10 	-4.11069e-08 	0.0960836
-0.439394 	1.24326e-09 	-3.9669e-08 	0.0973497
-0.429293 	1.49347e-09 	-3.82311e-08 	0.0986157
-0.419192 	1.74369e-09 	-3.67932e-08 	0.0998818
-0.409091 	1.9939e-09 	-3.53553e-08 	0.101148
-0.39899 	2.07988e-09 	-4.86885e-08 	0.101666
-0.388889 	2.15249e-09 	-6.72788e-08 	0.101914
-0.378788 	2.2251e-09 	-8.58691e-08 	0.102161
-0.368687 	2.29771e-09 	-1.04459e-07 	0.102409
-0.358586 	2.37032e-09 	-1.2305e-07 	0.102656
-0.348485 	2.26119e-09 	-1.06777e-07 	0.102741
-0.338384 	2.1164e-09 	-8.36641e-08 	0.102794
-0.328283 	1.97161e-09 	-6.05513e-08 	0.102847
-0.318182 	1.82682e-09 	-3.74385e-08 	0.102899
-0.308081 	1.68203e-09 	-1.43257e-08 	0.102952
-0.29798 	1.54333e-09 	3.29983e-09 	0.102969
-0.287879 	1.40072e-09 	2.02595e-08 	0.102982
-0.277778 	1.25812e-09 	3.72192e-08 	0.102995
-0.267677 	1.11552e-09 	5.41788e-08 	0.103008
-0.257576 	9.72914e-10 	7.11385e-08 	0.10302
-0.247475 	8.30311e-10 	8.80981e-08 	0.103033
-0.237374 	6.87708e-10 	1.05058e-07 	0.103046
-0.227273 	5.45105e-10 	1.22017e-07 	0.103059
-0.217172 	4.02502e-10 	1.38977e-07 	0.103071
-0.207071 	2.59899e-10 	1.55937e-07 	0.103084
-0.19697 	2.1707e-10 	1.45308e-07 	0.103088
-0.186869 	1.80393e-10 	1.29593e-07 	0.103089
-0.176768 	1.43716e-10 	1.13877e-07 	0.103091
-0.166667 	1.07038e-10 	9.81614e-08 	0.103093
-0.156566 	7.03614e-11 	8.24458e-08 	0.103095
-0.146465 	3.36843e-11 	6.67301e-08 	0.103097
-0.136364 	-2.99285e-12 	5.10145e-08 	0.103098
-0.126263 	-3.967e-11 	3.52989e-08 	0.1031
-0.116162 	-7.63471e-11 	1.95833e-08 	0.103102
-0.106061 	-1.13024e-10 	3.86766e-09 	0.103104
-0.0959596 	-8.31406e-11 	-6.53489e-10 	0.103105
-0.0858586 	-2.55403e-11 	-5.1312e-10 	0.103105
-0.0757576 	3.206e-11 	-3.72751e-10 	0.103105
-0.0656566 	8.96602e-11 	-2.32383e-10 	0.103105
-0.0555556 	1.4726e-10 	-9.20137e-11 	0.103106
-0.0454545 	2.04861e-10 	4.83551e-11 	0.103106
-0.0353535 	2.62461e-10 	1.88724e-10 	0.103106
-0.0252525 	3.20061e-10 	3.29093e-10 	0.103106
